journal,title,author,year,volume,issue,doi,abstract,abstract_clean,abstract_tokens
American Archivist,Wikipedia Pages for Underrepresented Archivists: Creating Representation through an SAA Foundation Grant-Funded Documentation Project,Collier S.,2023,86,2,10.17723/2327-9702-86.2.632,"In spring 2019, university archivist April Anderson-Zorn and special formats cataloger Eric Willey, both at Illinois State University (ISU), submitted a grant request to the Society of American Archivists (SAA) Foundation. The team requested funds to hire an ISU graduate student to create content for Wikipedia pages for underrepresented archivists. The grant aimed to fill a content gap on the site by including the biographies of female, Black, LGBTQ+, and other underrepresented archivists to highlight their accomplishments in the profession. With the help of graduate student Stephanie Collier, the project surpassed its original goal of fifteen pages, with over forty pages now on Wikipedia. Though Collier was successful in her efforts, she experienced setbacks throughout the process, including biases and harassment from some Wikipedia editors. This article reviews the literature on the history of Wikipedia and bias found within the Wikipedia community, provides an overview of the project, discusses privacy concerns in creating Wikipedia pages, and suggests the next steps for continuing the work to bring representation for underrepresented archivists to the Wikipedia platform. The article also examines Collier's experience working to bring representation to archivists while completing a graduate degree in history in the early months of the COVID-19 pandemic.",in spring university archivist april anderson-zorn and special formats cataloger eric willey both at illinois state university isu submitted a grant request to the society of american archivists saa foundation the team requested funds to hire an isu graduate student to create content for wikipedia pages for underrepresented archivists the grant aimed to fill a content gap on the site by including the biographies of female black lgbtq and other underrepresented archivists to highlight their accomplishments in the profession with the help of graduate student stephanie collier the project surpassed its original goal of fifteen pages with over forty pages now on wikipedia though collier was successful in her efforts she experienced setbacks throughout the process including biases and harassment from some wikipedia editors this article reviews the literature on the history of wikipedia and bias found within the wikipedia community provides an overview of the project discusses privacy concerns in creating wikipedia pages and suggests the next steps for continuing the work to bring representation for underrepresented archivists to the wikipedia platform the article also examines collier s experience working to bring representation to archivists while completing a graduate degree in history in the early months of the covid- pandemic,spring university archivist april anderson zorn special format cataloger eric willey illinois state university isu submit grant request society american archivists saa foundation team request fund hire isu graduate student create content wikipedia page underrepresented archivist grant aim fill content gap site include biography female black lgbtq other underrepresented archivist highlight accomplishment profession help graduate student stephanie collier project surpass original goal fifteen page page wikipedia collier successful effort experience setback process include bias harassment wikipedia editor article review literature history wikipedia bias find wikipedia community provide overview project discuss privacy concern create wikipedia page suggest next step continue work bring representation underrepresented archivist wikipedia platform article examine colly experience work bring representation archivist complete graduate degree history early month covid- pandemic
American Archivist,A∗CENSUS II: Archives Administrators Survey Report,Skinner M.,2023,86,2,10.17723/2327-9702-86.2.258,"This second comprehensive Archival Census and Education Needs Survey in the United States (A∗CENSUS II) was funded by a grant from the Institute of Museum and Library Services. The surveys were conducted by Ithaka S+R in conjunction with SAA. The All Archivists Survey, which garnered 5,699 responses, targeted self-identified archivists/archives workers in the United States to gather information about their demographics, educational background and needs, job placement and status, and salaries, as well as their perspectives on key issues in the field. The All Archivists Survey Report is published in the Spring/Summer 2023 issue of American Archivist. The Archives Administrators Survey, which garnered 746 responses, targeted the directors of archival organizations to gather data about institutional characteristics, resources, strategic directions, and equity, inclusion, diversity, and access issues. Both datasets are open access in the SAA Dataverse at https://dataverse.unc.edu/dataverse/ACENSUS.",this second comprehensive archival census and education needs survey in the united states a census ii was funded by a grant from the institute of museum and library services the surveys were conducted by ithaka s r in conjunction with saa the all archivists survey which garnered responses targeted self-identified archivists archives workers in the united states to gather information about their demographics educational background and needs job placement and status and salaries as well as their perspectives on key issues in the field the all archivists survey report is published in the spring summer issue of american archivist the archives administrators survey which garnered responses targeted the directors of archival organizations to gather data about institutional characteristics resources strategic directions and equity inclusion diversity and access issues both datasets are open access in the saa dataverse at https dataverse unc edu dataverse acensus,second comprehensive archival census education need survey united states census fund grant institute museum library service survey conduct ithaka conjunction saa archivist survey garner response target self identify archivist archive worker united states gather information demographic educational background need job placement status salary perspective key issue field archivist survey report publish spring summer issue american archivist archive administrator survey garner response target director archival organization gather datum institutional characteristic resource strategic direction equity inclusion diversity access issue dataset open access saa dataverse https dataverse unc edu dataverse acensus
American Archivist,College and University Archivists: Doing It All for Less,Sweetser M.,2023,86,1,10.17723/2327-9702-86.1.141,"The Society of American Archivists (SAA) and its members have conducted numerous surveys of the archival profession-both of archivists as individuals and of archival institutions-through the years. In 1949, the College and University Archives Committee of SAA conducted the first survey specifically of college and university archives. Building off previous surveys, in 2021 the College and University Archives Landscape Survey was undertaken by the College and University Archives Section to gather data about the management and organization of college and university archives within the United States, as well as about the backgrounds, skills, responsibilities, and tasks in which college and university archivists are engaged. While the initial results were released to the membership, this article represents further analysis and contextualization with other professional literature. It identifies trends, similarities, and differences between surveys and eras, and it provides suggestions for future surveys and research.",the society of american archivists saa and its members have conducted numerous surveys of the archival profession-both of archivists as individuals and of archival institutions-through the years in the college and university archives committee of saa conducted the first survey specifically of college and university archives building off previous surveys in the college and university archives landscape survey was undertaken by the college and university archives section to gather data about the management and organization of college and university archives within the united states as well as about the backgrounds skills responsibilities and tasks in which college and university archivists are engaged while the initial results were released to the membership this article represents further analysis and contextualization with other professional literature it identifies trends similarities and differences between surveys and eras and it provides suggestions for future surveys and research,society american archivist member conduct numerous survey archival profession archivist individual archival institution year college university archive committee saa conduct first survey college university archive build previous survey college university archive landscape survey undertake college university archive section gather datum management organization college university archive united states background skill responsibility task college university archivist engage initial result release membership article represent further analysis contextualization other professional literature identify trend similarity difference survey era provide suggestion future survey research
American Archivist,A∗CENSUS II: All Archivists Survey Report,Skinner M.,2023,86,1,10.17723/2327-9702-86.1.18,"Five thousand, six hundred and ninety-nine archivists and memory workers across the United States took the time to share their experiences within the archives profession by completing the A∗CENSUS II All Archivists Survey. The All Archivists Survey, fielded seventeen years after the original A∗CENSUS collected foundational data for the field, provides a measure of how far the field has come in nearly two decades and introduces new or expanded areas of exploration, including sections on diversity, equity, inclusion, and accessibility, community archives, and student loan debt. This report shares findings on the current employment, education, and demographic characteristics of archivists and memory workers. It examines their perspectives and experiences on topics including job placement, salaries, sector differences, attrition, and key issues in the field. Further, it compares demographic data across time, with a particular focus on how the distribution of race/ethnicity and gender has changed since the original A∗CENSUS in 2004. A∗CENSUS II demonstrates the power of collaboration across the archives profession. In addition to the 5,699 individuals who responded to the All Archivists Survey, the project was made possible through the volunteer work of a dedicated project team, working group, and several partner organizations. This research study is funded by the Institution for Museum and Library Services (IMLS) and was jointly developed by the Society of American Archivists, Ithaka S+R, and the A∗CENSUS II working group, whose members represent diverse sectors and roles within the archives profession.",five thousand six hundred and ninety-nine archivists and memory workers across the united states took the time to share their experiences within the archives profession by completing the a census ii all archivists survey the all archivists survey fielded seventeen years after the original a census collected foundational data for the field provides a measure of how far the field has come in nearly two decades and introduces new or expanded areas of exploration including sections on diversity equity inclusion and accessibility community archives and student loan debt this report shares findings on the current employment education and demographic characteristics of archivists and memory workers it examines their perspectives and experiences on topics including job placement salaries sector differences attrition and key issues in the field further it compares demographic data across time with a particular focus on how the distribution of race ethnicity and gender has changed since the original a census in a census ii demonstrates the power of collaboration across the archives profession in addition to the individuals who responded to the all archivists survey the project was made possible through the volunteer work of a dedicated project team working group and several partner organizations this research study is funded by the institution for museum and library services imls and was jointly developed by the society of american archivists ithaka s r and the a census ii working group whose members represent diverse sectors and roles within the archives profession,archivist memory worker united states take time share experience archive profession complete census archivist survey archivist survey field year original census collect foundational datum field provide measure field come decade introduce new expand area exploration include section diversity equity inclusion accessibility community archive student loan debt report share finding current employment education demographic characteristic archivist memory worker examine perspective experience topic include job placement salary sector difference attrition key issue field compare demographic datum time particular focus distribution race ethnicity gender change original census census demonstrate power collaboration archive profession addition individual respond archivist survey project make possible volunteer work dedicated project team work group several partner organization research study fund institution museum library service imls develop society american archivists ithaka census working group member represent diverse sector role archive profession
American Archivist,“Sometimes I feel like they hate us”: The Society of American Archivists and Graduate Archival Education in the Twenty-first Century,Poole A.H.,2023,86,1,10.17723/2327-9702-86.1.79,"The Society of American Archivists (SAA) has long involved itself with graduate-level archival education. It has sponsored committees and subcommittees, guidelines, roundtables/sections, student chapters, and pre-conferences. But limited empirical evidence exists regarding faculty members’ view of SAA’s involvement with graduate archival education. This exploratory qualitative case study employs semistructured interviews with full-time, tenure-track archival faculty. We address the ways in which SAA contributes to faculty members’ teaching, faculty members’ encouragement of students to join SAA, SAA student chapters and faculty advising, and how SAA might promote better communication, coordination, and collaboration between graduate archival education programs and practitioners. We contend that despite decades of effort on both sides, the relationship between graduate archival education programs and the Society of American Archivists remains disjointed, ultimately limiting the field’s development. We offer recommendations and suggestions for future research to strengthen this relationship in the interest of improving student experience and the health of the profession.",the society of american archivists saa has long involved itself with graduate-level archival education it has sponsored committees and subcommittees guidelines roundtables sections student chapters and pre-conferences but limited empirical evidence exists regarding faculty members view of saa s involvement with graduate archival education this exploratory qualitative case study employs semistructured interviews with full-time tenure-track archival faculty we address the ways in which saa contributes to faculty members teaching faculty members encouragement of students to join saa saa student chapters and faculty advising and how saa might promote better communication coordination and collaboration between graduate archival education programs and practitioners we contend that despite decades of effort on both sides the relationship between graduate archival education programs and the society of american archivists remains disjointed ultimately limiting the field s development we offer recommendations and suggestions for future research to strengthen this relationship in the interest of improving student experience and the health of the profession,society american archivists saa involve graduate level archival education sponsor committee subcommittee guideline roundtable section student chapter pre conference limited empirical evidence exist regard faculty member view saa involvement graduate archival education exploratory qualitative case study employ semistructured interview full time tenure track archival faculty address way contribute faculty member teach faculty member encouragement student join saa saa student chapter faculty advise promote well communication coordination collaboration graduate archival education program practitioner contend decade effort side relationship graduate archival education program society american archivist remain disjoint limit field development offer recommendation suggestion future research strengthen relationship interest improve student experience health profession
American Archivist,Adapting for Distance: A Perspective on Team-based Archival Processing during a Pandemic,Jones S.,2023,86,1,10.17723/2327-9702-86.1.207,"For decades, team processing has been an effective method of tackling extensive collections that would consume a single processor's time. The effectiveness of team processing was challenged in 2020 when the COVID-19 pandemic forced the archival profession to reexamine long-standing methods of shared work. While some aspects of processing and descriptive work easily shift to remote work, other aspects of processing remain steadfastly physical. This article examines a team processing project at the University of Nevada, Las Vegas, Special Collections and Archives to process a major collection previously held by the university's Film Department that began in summer of 2020 during the height of the COVID-19 pandemic. The authors share their experience adapting physical processes to ever-changing health and safety guidelines and discuss what changes are worth retaining and which processes presented the biggest challenges to pandemic protocols.",for decades team processing has been an effective method of tackling extensive collections that would consume a single processor s time the effectiveness of team processing was challenged in when the covid- pandemic forced the archival profession to reexamine long-standing methods of shared work while some aspects of processing and descriptive work easily shift to remote work other aspects of processing remain steadfastly physical this article examines a team processing project at the university of nevada las vegas special collections and archives to process a major collection previously held by the university s film department that began in summer of during the height of the covid- pandemic the authors share their experience adapting physical processes to ever-changing health and safety guidelines and discuss what changes are worth retaining and which processes presented the biggest challenges to pandemic protocols,decade team processing effective method tackle extensive collection consume single processor time effectiveness team processing challenge covid- pandemic force archival profession reexamine stand method share work aspect processing descriptive work shift remote work other aspect processing remain physical article examine team process project university nevada las vegas special collection archive process major collection hold university film department begin summer height covid- pandemic author share experience adapt physical process change health safety guideline discuss change worth retain process present big challenge pandemic protocol
American Archivist,The Academic Enclosure of American Archivist,Tansey E.,2023,86,1,10.17723/2327-9702-86.1.117,"American Archivist is the oldest journal of the US archival profession. In its first several decades of publication, a wide variety existed among the institutional affiliations of American Archivist contributors. Since the 1990s, articles authored by archivists within higher education have almost completely eclipsed articles authored by archivists from other sectors, particularly government archivists. This “academic enclosure” of American Archivist has significant ramifications for the quality and richness of our professional discourse. This is the first article to track institutional affiliations of American Archivist research article authors across nearly the entirety of the journal's publication history. The author examined the institutional affiliation of a data set of 1, 799 articles printed in American Archivist from the journal's inception in 1938 through 2019. This article contextualizes the trends in institutional affiliations by reviewing the editorial policies of the journal over its eighty-year run.",american archivist is the oldest journal of the us archival profession in its first several decades of publication a wide variety existed among the institutional affiliations of american archivist contributors since the 1990s articles authored by archivists within higher education have almost completely eclipsed articles authored by archivists from other sectors particularly government archivists this academic enclosure of american archivist has significant ramifications for the quality and richness of our professional discourse this is the first article to track institutional affiliations of american archivist research article authors across nearly the entirety of the journal s publication history the author examined the institutional affiliation of a data set of articles printed in american archivist from the journal s inception in through this article contextualizes the trends in institutional affiliations by reviewing the editorial policies of the journal over its eighty-year run,american archivist old journal archival profession first several decade publication wide variety exist institutional affiliation american archivist contributor article author archivist high education have eclipse article author archivist other sector government archivist academic enclosure american archivist have significant ramification quality richness professional discourse first article track institutional affiliation american archivist research article author entirety journal publication history author examine institutional affiliation datum set article print american archivist journal inception article contextualize trend institutional affiliation review editorial policy journal year run
American Archivist,An Impossible Balance: Navigating Archival Work and Caregiving Amid the COVID-19 Pandemic,Marks A.B.,2024,87,2,10.17723/2327-9702-87.2.302,"This article examines the impact of the COVID-19 pandemic on archival caregivers. The authors explore the effects that remote work arrangements had on archivists; how time-shifting and flexible schedules helped to mitigate the negative impacts the pandemic had on work priorities, caregiving obligations, and interruptions that affected work-life balance; and how pressure to return to on-site work locations altered the tenuous systems archivists erected during the pandemic to manage these competing priorities. A mixed-methods study revealed that managers, leaders, and supervisors at every level of an organization have the power and influence to directly impede or improve both the work and caregiving load borne by the archival workers in their reporting lines. The manager-to-archivist relationship and its impact on care providers extends beyond the COVID-19 pandemic and necessitates a more holistic approach to resources and tools needed to build on and create sustainable relationships of care for archival workers. copy; 2024 Society of American Archivists.",this article examines the impact of the covid- pandemic on archival caregivers the authors explore the effects that remote work arrangements had on archivists how time-shifting and flexible schedules helped to mitigate the negative impacts the pandemic had on work priorities caregiving obligations and interruptions that affected work-life balance and how pressure to return to on-site work locations altered the tenuous systems archivists erected during the pandemic to manage these competing priorities a mixed-methods study revealed that managers leaders and supervisors at every level of an organization have the power and influence to directly impede or improve both the work and caregiving load borne by the archival workers in their reporting lines the manager-to-archivist relationship and its impact on care providers extends beyond the covid- pandemic and necessitates a more holistic approach to resources and tools needed to build on and create sustainable relationships of care for archival workers copy society of american archivists,article examine impact covid- pandemic archival caregiver author explore effect remote work arrangement have archivist time shift flexible schedule help mitigate negative impact pandemic have work priority caregive obligation interruption affect work life balance pressure return site work location alter tenuous system archivist erect pandemic manage compete priority mixed method study reveal manager leader supervisor level organization have power influence impede improve work caregive load bear archival worker reporting line manager archivist relationship impact care provider extend covid- pandemic necessitate holistic approach resource tool need build create sustainable relationship care archival worker copy society american archivist
American Archivist,Engaging the Space Between Minimal Processing and Inclusive Description to Create More Sustainable and Ethical Workflows,Degraffenreid A.,2024,87,2,10.17723/2327-9702-87.2.279,"Archival literature includes two prominent theoretical currents: the implementation of minimal descriptive practices and the need for more inclusive, reparative practices. Although prominent, these threads are not often considered together to explore how minimal processing frameworks may impact efforts for a diverse and representative archival record documenting marginalized communities and experiences. This article discusses these two frameworks, the apparent tension between them, and possible methods for reconciling the two to integrate more inclusive practices directly into standard archival workflows. This article argues that implementing inclusive practices into archival work is necessary to create a more representative historical record. Balancing both perspectives is necessary to create access points discoverable to a broad range of archival researchers. Creating access points for marginalized researchers is part of the core of archivists' professional responsibilities and cannot be performed as a specialized project or contingent upon specialized funding-it must be embedded directly into all accessioning and processing workflows. By simultaneously considering these two theoretical currents, archivists can incorporate inclusive and reparative practices within an overarching extensible processing workflow.",archival literature includes two prominent theoretical currents the implementation of minimal descriptive practices and the need for more inclusive reparative practices although prominent these threads are not often considered together to explore how minimal processing frameworks may impact efforts for a diverse and representative archival record documenting marginalized communities and experiences this article discusses these two frameworks the apparent tension between them and possible methods for reconciling the two to integrate more inclusive practices directly into standard archival workflows this article argues that implementing inclusive practices into archival work is necessary to create a more representative historical record balancing both perspectives is necessary to create access points discoverable to a broad range of archival researchers creating access points for marginalized researchers is part of the core of archivists professional responsibilities and cannot be performed as a specialized project or contingent upon specialized funding-it must be embedded directly into all accessioning and processing workflows by simultaneously considering these two theoretical currents archivists can incorporate inclusive and reparative practices within an overarching extensible processing workflow,archival literature include prominent theoretical current implementation minimal descriptive practice need more inclusive reparative practice prominent thread consider explore minimal processing framework impact effort diverse representative archival record documenting marginalize community experience article discuss framework apparent tension possible method reconcile integrate more inclusive practice standard archival workflow article argue implement inclusive practice archival work necessary create representative historical record balance perspective necessary create access point discoverable broad range archival researcher create access point marginalize researcher part core archivist professional responsibility perform specialized project contingent specialized funding embed accessioning processing workflow consider theoretical current archivist incorporate inclusive reparative practice overarching extensible processing workflow
American Archivist,Archival Authority Records and the Potential of Human-centered Archival Description,Feustle M.,2024,87,2,10.17723/2327-9702-87.2.387,"This article offers a case study in using archival authority records in Social Networks and Archival Context (SNAC) to gain new and useful insights into the unique characteristics of a collection, particularly as collections offer tangible evidence of the social networks of their creators. The ways in which the social networks of different corporate bodies, persons, and families differ when systematically expressed may be generalized to some extent based on profession or field. The networks themselves situate a collection's subjects in the context of a wider community, opening avenues for further inquiry. Insights from these networks have implications for reconsidering historical narratives in art and music and for interrogating the status quo regarding commonly accepted canons of works and creators in light of new contextual information. In this study, the collection of Berthe and Adolfo Odnoposoff, together with their authority records and those of three relatives in SNAC, sheds light on the dynamics of a community of highly skilled musicians brought together by successive waves of geopolitical upheaval. Musical works arising from that community, particularly those written for the Odnoposoffs, show potential as a counterbalance to well-worn canons of commonly performed pieces, providing opportunities for performance as well as analysis and original research. Having demonstrated their benefits, the article concludes with recommendations for encouraging the wider use of archival authority records, including those prescribed by Part II of Describing Archives: A Content Standard (DACS).",this article offers a case study in using archival authority records in social networks and archival context snac to gain new and useful insights into the unique characteristics of a collection particularly as collections offer tangible evidence of the social networks of their creators the ways in which the social networks of different corporate bodies persons and families differ when systematically expressed may be generalized to some extent based on profession or field the networks themselves situate a collection s subjects in the context of a wider community opening avenues for further inquiry insights from these networks have implications for reconsidering historical narratives in art and music and for interrogating the status quo regarding commonly accepted canons of works and creators in light of new contextual information in this study the collection of berthe and adolfo odnoposoff together with their authority records and those of three relatives in snac sheds light on the dynamics of a community of highly skilled musicians brought together by successive waves of geopolitical upheaval musical works arising from that community particularly those written for the odnoposoffs show potential as a counterbalance to well-worn canons of commonly performed pieces providing opportunities for performance as well as analysis and original research having demonstrated their benefits the article concludes with recommendations for encouraging the wider use of archival authority records including those prescribed by part ii of describing archives a content standard dacs,article offer case study use archival authority record social network archival context snac gain new useful insight unique characteristic collection collection offer tangible evidence social network creator way social network different corporate body person family differ express generalize extent base profession field network situate collection subject context wide community opening avenue further inquiry insight network have implication reconsider historical narrative art music interrogate status quo regard accept canon work creator light new contextual information study collection berthe adolfo odnoposoff authority record relative snac shed light dynamic community skilled musician bring successive wave geopolitical upheaval musical work arise community write odnoposoff show potential counterbalance wear canon perform piece provide opportunity performance analysis original research demonstrate benefit article conclude recommendation encourage wide use archival authority record include prescribe part describe archive content standard dac
American Archivist,"""i can't work part-time for the rest of my life"": Students, Early Career Professionals, and the Uncertain Prospects of an Archival Career",Todd-Diaz A.,2024,87,2,10.17723/2327-9702-87.2.405,"In 2004, the A*CENSUS survey identified several challenges related to the future of the archival field, including enhancing the recruitment, training, and retention of archivists. The A*CENSUS II survey conducted in 2021 shows that the archival field has grown and grown younger in the intervening period, but recruitment constitutes only one part of a robust archival enterprise; retention depends upon ensuring rewarding career experiences. This exploratory research examines archival students' and early career professionals' perceptions of the prospects of developing an archival career. Drawing on a survey of 406 students and early career professionals (five or fewer years in the field), the authors examine topics of credentials, career paths, professional development plans, and attrition. Findings indicate overall satisfaction with their experiences, though concerns were raised regarding preparation for entering the field; employers' reception of transferable skills; the ability to secure full-time, well-compensated positions; and the perception that success requires multiple degrees and credentials. The authors discuss the implications of these findings for practice and provide directions for further research.",in the a census survey identified several challenges related to the future of the archival field including enhancing the recruitment training and retention of archivists the a census ii survey conducted in shows that the archival field has grown and grown younger in the intervening period but recruitment constitutes only one part of a robust archival enterprise retention depends upon ensuring rewarding career experiences this exploratory research examines archival students and early career professionals perceptions of the prospects of developing an archival career drawing on a survey of students and early career professionals five or fewer years in the field the authors examine topics of credentials career paths professional development plans and attrition findings indicate overall satisfaction with their experiences though concerns were raised regarding preparation for entering the field employers reception of transferable skills the ability to secure full-time well-compensated positions and the perception that success requires multiple degrees and credentials the authors discuss the implications of these findings for practice and provide directions for further research,census survey identify several challenge relate future archival field include enhance recruitment training retention archivist census survey conduct show archival field grow grow young intervening period recruitment constitute part robust archival enterprise retention depend ensure rewarding career experience exploratory research examine archival student early career professional perception prospect develop archival career draw survey student early career professional few year field author examine topic credential career path professional development plan attrition finding indicate overall satisfaction experience concern raise regard preparation enter field employer reception transferable skill ability secure full time compensate position perception success require multiple degree credential author discuss implication finding practice provide direction further research
American Archivist,Archival Certification Is One Piece of the Professionalization Puzzle,Dominick E.H.,2024,87,2,10.17723/2327-9702-87.2.265,"In response to Ashley Todd-Diaz and Alex H. Poole's 2022 article published in American Archivist, ""Who Is This Godot? The Academy of Certified Archivists and Graduate Archival Education,""the Academy of Certified Archivists (ACA) affirms the continuing relevance of archival certification and its place in the profession. ACA outlines its ongoing work to engage members, support graduate archival education, and further the discussion surrounding professionalization of the archives field. Based on themes that arose from ACA board discussions and a member forum, the authors discuss how certification complements graduate education; address how ACA values collaboration; explain how the certification examination is a valid and reliable measure of archival knowledge; consider how certification is a personal and professional investment; and affirm that certification is a worthwhile and relevant credential that enhances archivists and the profession.",in response to ashley todd-diaz and alex h poole s article published in american archivist who is this godot the academy of certified archivists and graduate archival education the academy of certified archivists aca affirms the continuing relevance of archival certification and its place in the profession aca outlines its ongoing work to engage members support graduate archival education and further the discussion surrounding professionalization of the archives field based on themes that arose from aca board discussions and a member forum the authors discuss how certification complements graduate education address how aca values collaboration explain how the certification examination is a valid and reliable measure of archival knowledge consider how certification is a personal and professional investment and affirm that certification is a worthwhile and relevant credential that enhances archivists and the profession,response ashley todd diaz alex poole article publish american archivist godot academy certify archivist graduate archival education academy certify archivist aca affirm continue relevance archival certification place profession aca outline ongoing work engage member support graduate archival education discussion surround professionalization archive field base theme arise aca board discussion member forum author discuss certification complement graduate education address aca value collaboration explain certification examination valid reliable measure archival knowledge consider certification personal professional investment affirm certification worthwhile relevant credential enhance archivist profession
American Archivist,Recruiting for Cultural Competency: A Content Analysis of Archives Job Postings,Smith H.W.,2024,87,2,10.17723/2327-9702-87.2.438,"Professional library and archives associations recognize the value of cultural competency skills in advancing diversity, equity, inclusion, and accessibility (DEIA). This study analyzes a sample of nearly 500 archival job postings to gauge the degree to which job postings demonstrate the employers' awareness of and commitment to cultural competency in their recruiting practices. The central finding is that only 7 percent of job ads in the sample included knowledge, skills, or abilities relating to cultural competency among the requirements for working in an archivesrelated position. Thus, the study strongly suggests that the value the archives profession places on cultural competency is rarely reflected in the qualifications candidates who wish to work in archives are expected to have. This problem is most evident in job ads for technical services positions, in the South and Midwest sections of the country, and in nonacademic employment sectors. The authors provide recommendations for hiring practices that further a hiring institution's commitment to DEIA through the adoption of cultural competency as a framework for recruitment and interviewing.",professional library and archives associations recognize the value of cultural competency skills in advancing diversity equity inclusion and accessibility deia this study analyzes a sample of nearly archival job postings to gauge the degree to which job postings demonstrate the employers awareness of and commitment to cultural competency in their recruiting practices the central finding is that only percent of job ads in the sample included knowledge skills or abilities relating to cultural competency among the requirements for working in an archivesrelated position thus the study strongly suggests that the value the archives profession places on cultural competency is rarely reflected in the qualifications candidates who wish to work in archives are expected to have this problem is most evident in job ads for technical services positions in the south and midwest sections of the country and in nonacademic employment sectors the authors provide recommendations for hiring practices that further a hiring institution s commitment to deia through the adoption of cultural competency as a framework for recruitment and interviewing,professional library archive association recognize value cultural competency skill advance diversity equity inclusion accessibility deia study analyze sample archival job posting gauge degree job posting demonstrate employer awareness commitment cultural competency recruiting practice central finding only percent job sample include knowledge skill ability relate cultural competency requirement work archivesrelate position study suggest value archive profession place cultural competency reflect qualification candidate wish work archive expect have problem evident job technical service position south midwest section country nonacademic employment sector author provide recommendation hire practice hire institution commitment deia adoption cultural competency framework recruitment interview
American Archivist,Digital Preservation Practices and Challenges at University Archives in the United States,Alghnimi M.F.,2024,87,2,10.17723/2327-9702-87.2.354,"University archives conduct digital preservation to provide access to their valuable digital materials. This comparative study explores digital preservation practices and challenges encountered at doctoral universities with a very high research activity (R1), doctoral universities with a high research activity (R2), and doctoral/professional universities (D/PU) in the United States that were listed on the 2021 edition of the Carnegie Classification of Institutions of Higher Education. A total of 141 archivists at these institutions completed an online survey about the important aspects of digital preservation including staffing, digital preservation systems and tools, National Digital Stewardship Alliance (NDSA) assessment, funding, infrastructure, and collaboration. Statistical analyses reveal some differences across the archives examined in many of the digital preservation aspects such as staffing, systems and tools, and financial needs. Staffing and funding are the most problematic digital preservation challenges facing university archives. Based on the findings of this study, the authors address key questions for future research.",university archives conduct digital preservation to provide access to their valuable digital materials this comparative study explores digital preservation practices and challenges encountered at doctoral universities with a very high research activity r1 doctoral universities with a high research activity r2 and doctoral professional universities d pu in the united states that were listed on the edition of the carnegie classification of institutions of higher education a total of archivists at these institutions completed an online survey about the important aspects of digital preservation including staffing digital preservation systems and tools national digital stewardship alliance ndsa assessment funding infrastructure and collaboration statistical analyses reveal some differences across the archives examined in many of the digital preservation aspects such as staffing systems and tools and financial needs staffing and funding are the most problematic digital preservation challenges facing university archives based on the findings of this study the authors address key questions for future research,university archive conduct digital preservation provide access valuable digital material comparative study explore digital preservation practice challenge encounter doctoral university high research activity doctoral university high research activity doctoral professional university united states list edition carnegie classification institution high education total archivist institution complete online survey important aspect digital preservation include staff digital preservation system tool national digital stewardship alliance ndsa assessment fund infrastructure collaboration statistical analysis reveal difference archive examine many digital preservation aspect such staff system tool financial need staffing funding problematic digital preservation challenge face university archive base finding study author address key question future research
