journal,title,author,year,volume,issue,doi,abstract
American Archivist,The American University's first institute in genealogical research,Colket M.,1951,14,2,10.17723/aarc.14.2.066132l107154466,
American Archivist,The genesis of Cornell University's collection of regional history,Fox E.,1951,14,2,10.17723/aarc.14.2.n1317t5305p71636,
American Archivist,Creation of records: The program of Colonial Williamsburg,Priest E.,1951,14,2,10.17723/aarc.14.2.726r042564650133,
American Archivist,The Paris depository for notarial archives,Rice H.,1951,14,2,10.17723/aarc.14.2.654043l165n4w5r4,
American Archivist,Philadelphia records and a program for administration,Amelia T.,1951,14,1,10.17723/aarc.14.1.4qln280k168t3n72,
American Archivist,Recent developments in federal archival activities,Grover W.,1951,14,1,10.17723/aarc.14.1.36g4k56w5302u106,
American Archivist,Archivists and their colleagues: Common denominators,Brooks P.,1951,14,1,10.17723/aarc.14.1.k2l808840h110k03,
American Archivist,The publication program of the Maryland historical society,Shelley F.,1952,15,4,10.17723/aarc.15.4.7866080k981t6714,
American Archivist,The University archivist and the thesis problem,Horn A.,1952,15,4,10.17723/aarc.15.4.p01pk41172038452,
American Archivist,The state archives of Colorado,Renze D.,1952,15,4,10.17723/aarc.15.4.nl15gh5780r34251,
American Archivist,A history of the diplomatic archives of Belgium,Thomas D.,1952,15,4,10.17723/aarc.15.4.6h525ng355264144,
American Archivist,Additional Kaskaskia manuscripts,Caldwell N.W.,1952,15,4,10.17723/aarc.15.4.04l1257154257x53,
American Archivist,A tar heel archivist and his problems,Burton W.,1952,15,3,10.17723/aarc.15.3.2411716u28ll6534,
American Archivist,The public archives of Greece,Topping P.,1952,15,3,10.17723/aarc.15.3.21586r87n32m8j36,
American Archivist,The archival profession and the society of American Archivists,Cappon L.,1952,15,3,10.17723/aarc.15.3.272473042277072u,
American Archivist,International cooperation to preserve historical source materials,Born L.,1952,15,3,10.17723/aarc.15.3.28vq863362005g41,
American Archivist,Lyman C. Draper and Early American Archives,Harper J.,1952,15,3,10.17723/aarc.15.3.26113227n79q5g43,
American Archivist,The appraisal of older business records,Lovett R.,1952,15,3,10.17723/aarc.15.3.21274131k87v2615,
American Archivist,The archives of South Carolina,Easterby J.,1952,15,3,10.17723/aarc.15.3.2654021176000043,
American Archivist,Archival developments in the Lutheran Churches in the United States,Deutrich M.,1952,15,2,10.17723/aarc.15.2.q8038u0544494537,
American Archivist,The ford motor company archives,Edmunds H.,1952,15,2,10.17723/aarc.15.2.p5971k54100456rm,
American Archivist,Subject file manuals: The why and how of their development,Beach T.,1952,15,2,10.17723/aarc.15.2.8228723361880x83,
American Archivist,The Nitid Crimson,Mearns D.,1952,15,2,10.17723/aarc.15.2.902q28q3h316j3h4,
American Archivist,The american archivist: The voice of a profession,Trever K.,1952,15,2,10.17723/aarc.15.2.h5x8m5675536k377,
American Archivist,General schedules and federal records,Perlman I.,1952,15,1,10.17723/aarc.15.1.l43t803005802nq1,
American Archivist,Retention and disposal of correspondence files,Hall S.,1952,15,1,10.17723/aarc.15.1.b7874703008603nr,
American Archivist,"Advice on records, 1794",Marx F.M.,1952,15,1,10.17723/aarc.15.1.mh88166w11q16411,
American Archivist,Motion pictures become federal records,Baumhofer H.,1952,15,1,10.17723/aarc.15.1.4m71k81240l61h0x,
American Archivist,The exhibition of manuscripts at the Minnesota Historical Society,Kane L.,1952,15,1,10.17723/aarc.15.1.d738t14215151g15,
American Archivist,Describable item cataloging,East S.,1953,16,4,10.17723/aarc.16.4.g233302436ht0517,
American Archivist,Municipal archives and records center of the city of New York,Horn J.,1953,16,4,10.17723/aarc.16.4.h1335164g7567424,
American Archivist,The firestone archives and library,Overman W.D.,1953,16,4,10.17723/aarc.16.4.178h8645kh784341,
American Archivist,The indexing of historical materials,Jillson W.,1953,16,3,10.17723/aarc.16.3.x40747n878415w07,
American Archivist,The bibliography of a defeat: The search for records on the loss of the Philippines,Morton L.,1953,16,3,10.17723/aarc.16.3.449732q11726j6t8,
American Archivist,The french departmental archives and the fulbright microfilm project,Dowd D.,1953,16,3,10.17723/aarc.16.3.6133065312r7511x,
American Archivist,The record copying program of the Utah genealogical society,Bennett A.F.,1953,16,3,10.17723/aarc.16.3.d80hv27702817866,
American Archivist,An appeal for archives in institutions of higher learning1,Browne H.,1953,16,3,10.17723/aarc.16.3.l4168486342472m3,
American Archivist,How can the archivist aid the researcher?,Parker W.,1953,16,3,10.17723/aarc.16.3.mh24335261lp7132,
American Archivist,The library of parliament fire,Hamilton R.,1953,16,2,10.17723/aarc.16.2.129l302132t11231,
American Archivist,The Michigan records program,Beal V.,1953,16,2,10.17723/aarc.16.2.221234520tu646ph,
American Archivist,Developments in the handling of recent manuscripts in the Library of Congress,Brand K.,1953,16,2,10.17723/aarc.16.2.n2t05131127m5181,
American Archivist,Collecting policies of the Minnesota historical society: 1849-1952,Kane L.,1953,16,2,10.17723/aarc.16.2.0601475kux5767u8,
American Archivist,The archives of Hawaii,Horn J.,1953,16,2,10.17723/aarc.16.2.703716806r551862,
American Archivist,Binding and related problems,Tribolet H.,1953,16,2,10.17723/aarc.16.2.p6j864370hr7uq47,
American Archivist,Library fires and salvage methods,Still J.,1953,16,2,10.17723/aarc.16.2.h5744u21873gug40,
American Archivist,Federal records management since the hoover commission report,Angel H.,1953,16,1,10.17723/aarc.16.1.j26707451005wxp0,
American Archivist,The development of an archival program in Minnesota,Brown R.,1953,16,1,10.17723/aarc.16.1.k54w22m747m5k616,
American Archivist,The value of records,McCain W.,1953,16,1,10.17723/aarc.16.1.r33453401378773j,
American Archivist,Recent archival developments in Georgia,Bryan M.,1953,16,1,10.17723/aarc.16.1.c484071779822nu2,
American Archivist,"R. D. W. Connor, first archivist of the United States",Leland W.,1953,16,1,10.17723/aarc.16.1.4217mv77vq09h762,
American Archivist,Preservation of southern historical documents,Clark T.,1953,16,1,10.17723/aarc.16.1.34603g21m5741625,
American Archivist,French archives in Indochina,Cohen E.,1954,17,4,10.17723/aarc.17.4.m2tk720w10554241,
American Archivist,Manuscript repositories and the National register,Peckham H.H.,1954,17,4,10.17723/aarc.17.4.n671u771436j6754,
American Archivist,Reports of state archivists,Radoff M.,1954,17,4,10.17723/aarc.17.4.yv207pk657381775,
American Archivist,Some reflections on business archives in the United States,Holmes O.,1954,17,4,10.17723/aarc.17.4.l5w4g102367230k7,
American Archivist,Ancient archival depository in Peking,Hummel A.W.,1954,17,4,10.17723/aarc.17.4.618087jt14208n66,
American Archivist,"A manuscripts collecting venture in the middle west: Indiana, 1950-1953",Martin T.,1954,17,4,10.17723/aarc.17.4.53117467521k6105,
American Archivist,Historians and the National register,Wiley B.I.,1954,17,4,10.17723/aarc.17.4.73kj0w171n620663,
American Archivist,Seventh day adventist archives,Horn J.,1954,17,3,10.17723/aarc.17.3.061l563337061401,
American Archivist,Raiding labor records,Browne H.,1954,17,3,10.17723/aarc.17.3.2875n66634611467,
American Archivist,The archives of réunion: A workshop opened for historical research,Pérotin Y.,1954,17,3,10.17723/aarc.17.3.h245733264016g07,
American Archivist,The national union catalog of manuscript collections,Land R.,1954,17,3,10.17723/aarc.17.3.pu66335813vm5l04,
American Archivist,Exhibition catalogs,Sanborn H.J.,1954,17,3,10.17723/aarc.17.3.j0hr871126m0837t,
American Archivist,A case study in evaluating sources for local History,Kellar H.,1954,17,3,10.17723/aarc.17.3.17135j3h78823243,
American Archivist,Washington research opportunities in the period of World War II,Epstein F.,1954,17,3,10.17723/aarc.17.3.q82x81x1gl401653,
American Archivist,The national archives at age 20,Grover W.,1954,17,2,10.17723/aarc.17.2.351347j377326n01,
American Archivist,Personal documentation in the cold war,Munden K.,1954,17,2,10.17723/aarc.17.2.5360746237x3q457,
American Archivist,"The archives of the historical division, USAF",Kennedy M.,1954,17,2,10.17723/aarc.17.2.42897783j1578744,
American Archivist,World War II and its background: Research materials at the Franklin D. Roosevelt library and policies concerning their use,Kahn H.,1954,17,2,10.17723/aarc.17.2.m131m357m4382875,
American Archivist,Archival research in the United States: A South African's mission,Moolman H.,1954,17,2,10.17723/aarc.17.2.lx59207w33103450,
American Archivist,Pacific telephone's records management program,Topham W.,1954,17,2,10.17723/aarc.17.2.k267350057q35505,
American Archivist,"Richard Bartlett, Minor archival prophet",Wood R.,1954,17,1,10.17723/aarc.17.1.g176713634180851,
American Archivist,Have you looked at your pictures lately?,Breckenridge J.,1954,17,1,10.17723/aarc.17.1.g1g6x17528624g53,
American Archivist,The archives of labor,Lewinson P.,1954,17,1,10.17723/aarc.17.1.gm6nlg84331lv083,
American Archivist,New lamps for old in history,Nevins A.,1954,17,1,10.17723/aarc.17.1.g944vnq5236h4r01,
American Archivist,Provincial archives in Canada,Thomas L.,1955,18,4,10.17723/aarc.18.4.68572356j4321168,
American Archivist,"Recruitment, training, and promotion in the National Archives",Bauer G.,1955,18,4,10.17723/aarc.18.4.d24474101513276g,
American Archivist,Use of cataloging techniques in work with records and manuscripts,Martin D.,1955,18,4,10.17723/aarc.18.4.6515645778483262,
American Archivist,Archives of Uganda,English P.,1955,18,3,10.17723/aarc.18.3.r255527q36w10h79,
American Archivist,The National archives after 20 years,Bahmer R.,1955,18,3,10.17723/aarc.18.3.y4614904332260x7,
American Archivist,"The records section: Space, location, and layout",Surgen O.,1955,18,3,10.17723/aarc.18.3.216305416n95vt48,
American Archivist,The national archives and the archival theorist,Posner E.,1955,18,3,10.17723/aarc.18.3.g503072842452823,
American Archivist,Oral history can be worthwhile,Bornet V.,1955,18,3,10.17723/aarc.18.3.j583671226352285,
American Archivist,Lost and found,Shafer B.,1955,18,3,10.17723/aarc.18.3.9756j5x61607v808,
American Archivist,Recent developments in municipal records,Ruddell R.,1955,18,3,10.17723/aarc.18.3.b08tpq70246p0mn3,
American Archivist,Resources and research in the Hoover institute and library,Rothwell C.E.,1955,18,2,10.17723/aarc.18.2.5m517062034811p5,
American Archivist,A new measure of things past,Bombard O.,1955,18,2,10.17723/aarc.18.2.l76585183m846280,
American Archivist,Archival heritage meets modern records in Panama,Brooks P.,1955,18,2,10.17723/aarc.18.2.w5512131t48216t4,
American Archivist,"The federal records center, St. Louis: Personnel files and Fiscal records",Alldredge E.,1955,18,2,10.17723/aarc.18.2.u6k6t4g51767g0p3,
American Archivist,Planning a records management survey,Zitmore I.,1955,18,2,10.17723/aarc.18.2.v67518755753l745,
American Archivist,The Harry S. Truman library,Lloyd D.,1955,18,2,10.17723/aarc.18.2.b24224t6k85v6488,
American Archivist,Records management in the bureau of corporations,Fishbein M.,1955,18,2,10.17723/aarc.18.2.w702h810019n648t,
American Archivist,The North Carolina record center,Crittenden C.,1955,18,1,10.17723/aarc.18.1.215465440054tv6l,
American Archivist,The place of the register in the manuscripts division of the library of Congress,Brand K.,1955,18,1,10.17723/aarc.18.1.944j073130x05710,
American Archivist,The creation of the Franklin D. Roosevelt library: A personal narrative,Leland W.,1955,18,1,10.17723/aarc.18.1.83858324503u51m1,
American Archivist,Archives: Society and profession,Grover W.,1955,18,1,10.17723/aarc.18.1.0423136714201737,
American Archivist,The safekeeping of business records in Europe,Sabbe E.,1955,18,1,10.17723/aarc.18.1.8k8455t11hk4q461,
American Archivist,Canada's new records centre,Willms A.M.,1956,19,4,10.17723/aarc.19.4.5t545725hp8725j2,
American Archivist,Cataloging rules in the departmental Records branch,Munden K.,1956,19,4,10.17723/aarc.19.4.u7160787v8q64t7l,
American Archivist,The era of the woodruff file,Gondos V.,1956,19,4,10.17723/aarc.19.4.c717841285qp3860,
American Archivist,Film records management,Baumhofer H.,1956,19,3,10.17723/aarc.19.3.16n524w4310q1136,
American Archivist,Aiding the scholar in using manuscript collections,Peckham H.H.,1956,19,3,10.17723/aarc.19.3.h403p43q887t7510,
American Archivist,The archives of the French foreign Ministry: Opportunities for research in American history,Nasatir A.P.,1956,19,3,10.17723/aarc.19.3.g71226g481720744,
American Archivist,A historian looks at archives and manuscripts,Johnston F.,1956,19,3,10.17723/aarc.19.3.103591564x873665,
American Archivist,The state archivist and the researcher,Crittenden C.,1956,19,3,10.17723/aarc.19.3.9503786404lu571n,
American Archivist,Building a records filing system for New York state schools,Crocker H.,1956,19,3,10.17723/aarc.19.3.271807964t317729,
American Archivist,John Franklin Jameson,Leland W.,1956,19,3,10.17723/aarc.19.3.007767111482qu14,
American Archivist,Planning the Tennessee state library and archives building,Robison D.,1956,19,2,10.17723/aarc.19.2.w250083h63137q41,
American Archivist,Defense of archives against human foes,Land R.,1956,19,2,10.17723/aarc.19.2.573730172306t20n,
American Archivist,Historical manuscripts as archives: Some definitions and their application,Cappon L.,1956,19,2,10.17723/aarc.19.2.4402r63w3t257gv8,
American Archivist,The archivist's role in records management,Shiff R.,1956,19,2,10.17723/aarc.19.2.l15wk89w36606078,
American Archivist,What should bind us together,Radoff M.,1956,19,1,10.17723/aarc.19.1.9020m17451584131,
American Archivist,Applying American archival experience Abroad,Schellenberg T.,1956,19,1,10.17723/aarc.19.1.y601kr12480043m2,
American Archivist,State labor agencies: Where are their records?,Lewinson P.,1956,19,1,10.17723/aarc.19.1.803144015280237j,
American Archivist,Archives of the allied high commission for Germany and connected tripartite agencies,,1956,19,1,10.17723/aarc.19.1.r82q25m582t1q320,
American Archivist,The case of the Clark papers,Bahmer R.,1956,19,1,10.17723/aarc.19.1.n842245806717011,
American Archivist,The Illinois records management survey,Norton M.,1956,19,1,10.17723/aarc.19.1.948q0q01u0754201,
American Archivist,Recent state archival legislation,Bryan M.,1956,19,1,10.17723/aarc.19.1.r387150305124277,
American Archivist,Some changes in the handling of business records at Baker Library,Lovett R.,1956,19,1,10.17723/aarc.19.1.8t63246118724232,
American Archivist,Growing pains of a records management program,Gregory B.,1956,19,1,10.17723/aarc.19.1.7281l61v70k8ptu7,
American Archivist,Legislative recording by the Tennessee Archives,Alderson W.,1956,19,1,10.17723/aarc.19.1.w8ht166517w84210,
American Archivist,To repair or despair?,Turner R.,1957,20,4,10.17723/aarc.20.4.m7k186p014n78310,
American Archivist,The Madison papers,Runge W.,1957,20,4,10.17723/aarc.20.4.51825706q4308010,
American Archivist,The case against microfilming,McDonald J.,1957,20,4,10.17723/aarc.20.4.x26776355815g67q,
